singer_account_id,performance_id,song_title,singer_gender,singer_birth_year,,Language
85494878,85494878_47398450,_always_on_my_mind,F,1981,8,EN
94279574,94279574_46833725,_always_on_my_mind,F,1953,6,EN
101016666,101016666_44917613,_always_on_my_mind,F,1965,11,EN
107290694,107290694_44748960,_always_on_my_mind,F,1975,1,EN
122545973,122545973_44725526,_always_on_my_mind,F,1954,1,EN
140274650,140274650_44909319,_always_on_my_mind,F,1989,2,EN
140604820,140604820_44788158,_always_on_my_mind,M,1953,17,EN
163204697,163204697_44911141,_always_on_my_mind,M,1986,14,EN
169683142,169683142_44719182,_always_on_my_mind,M,1981,1,EN
173034130,173034130_45298584,_always_on_my_mind,F,1967,10,EN
195514584,195514584_48676411,_always_on_my_mind,F,1979,0,EN
197461568,197461568_44718552,_always_on_my_mind,M,1957,1,EN
201078214,201078214_45162049,_always_on_my_mind,F,1988,0,EN
144106834,144106834_48557950,_at_last,F,1983,0,EN
112917163,112917163_45917551,_at_last,M,1981,0,EN
176846785,176846785_45373065,_at_last,F,1986,14,EN
162460616,162460616_49760345,_at_last,F,1985,6,EN
157592193,157592193_45330909,_at_last,F,1993,1,EN
145635461,145635461_45298419,_at_last,F,1976,3,EN
194284133,194284133_47635061,_at_last,F,1972,0,EN
190066922,190066922_47778805,_at_last,F,1969,1,EN
106963921,106963921_46873631,_at_last,F,1994,0,EN
183899973,183899973_46688257,_at_last,F,1977,0,EN
76852358,76852358_45335544,_at_last,F,1985,0,EN
78883175,78883175_46194026,_at_last,F,1993,3,EN
80717568,80717568_47459559,_at_last,F,1980,19,EN
106529071,106529071_46978604,_at_last,M,1970,5,EN
109654776,109654776_45480057,_at_last,F,1968,10,EN
126473746,126473746_46478144,_at_last,F,1959,1,EN
129280654,129280654_45344060,_at_last,F,1965,3,EN
146691915,146691915_48617158,_at_last,F,1995,3,EN
150473586,150473586_45509755,_at_last,F,1984,6,EN
156715350,156715350_48844740,_at_last,F,1913,1,EN
191155433,191155433_46903822,_at_last,M,1993,1,EN
199342490,199342490_49857455,_at_last,F,1990,1,EN
213070059,213070059_47622826,_at_last,F,1989,0,EN
146486666,146486666_28505773,_the_greatest_love_of_all,F,1979,0,EN
134527711,134527711_35180303,_the_greatest_love_of_all,M,1986,5,EN
161758424,161758424_44086230,_the_greatest_love_of_all,F,1994,4,EN
171506278,171506278_46228087,_the_greatest_love_of_all,F,1992,3,EN
127580065,127580065_24009887,_the_greatest_love_of_all,F,1970,0,EN
91866357,91866357_43231337,_the_greatest_love_of_all,F,1991,1,EN
97634040,97634040_45062515,_the_greatest_love_of_all,M,1990,5,EN
103014365,103014365_44349731,_the_greatest_love_of_all,F,1981,3,EN
113937697,113937697_43897866,_the_greatest_love_of_all,F,1912,0,EN
114448765,114448765_34254465,_the_greatest_love_of_all,F,1980,0,EN
115416312,115416312_31205418,_the_greatest_love_of_all,F,1978,1,EN
116953806,116953806_26405478,_the_greatest_love_of_all,F,1987,1,EN
119787637,119787637_29156776,_the_greatest_love_of_all,F,1960,1,EN
128178269,128178269_22602120,_the_greatest_love_of_all,M,1993,0,EN
130559620,130559620_23004452,_the_greatest_love_of_all,F,1989,1,EN
142001304,142001304_29572585,_the_greatest_love_of_all,F,1986,0,EN
146378537,146378537_34567897,_the_greatest_love_of_all,F,1970,5,EN
160684013,160684013_32343144,_the_greatest_love_of_all,F,1997,1,EN
161132675,161132675_30896767,_the_greatest_love_of_all,F,1988,0,EN
163663797,163663797_32261977,_the_greatest_love_of_all,M,1993,0,EN
182704793,182704793_40851584,_the_greatest_love_of_all,F,1981,4,EN
198449058,198449058_48206490,_the_greatest_love_of_all,F,1955,1,EN
213390151,213390151_49418030,_the_greatest_love_of_all,M,1984,0,EN
142132672,142132672_25573417,_a_thousand_miles,F,1989,0,EN
104382654,104382654_23339205,_a_thousand_miles,F,1967,0,EN
144373339,144373339_28326588,_a_thousand_miles,F,1995,0,EN
93520051,93520051_35088428,_a_thousand_miles,F,1980,1,EN
168966758,168966758_32652507,_a_thousand_miles,F,1999,1,EN
168404230,168404230_32515788,_a_thousand_miles,F,1976,2,EN
129940027,129940027_31026861,_a_thousand_miles,F,1997,0,EN
131866263,131866263_22990129,_a_thousand_miles,F,1985,3,EN
87066315,87066315_36802173,_a_thousand_miles,F,1992,0,EN
87945263,87945263_34598278,_a_thousand_miles,F,1993,1,EN
94348434,94348434_26009794,_a_thousand_miles,F,1995,0,EN
100254873,100254873_32741941,_a_thousand_miles,F,1992,1,EN
103588919,103588919_33357752,_a_thousand_miles,F,1997,1,EN
124616653,124616653_38955321,_a_thousand_miles,F,1965,1,EN
124616653,124616653_44112993,_a_thousand_miles,F,1965,1,EN
128467673,128467673_23334206,_a_thousand_miles,F,1992,1,EN
128768474,128768474_37879770,_a_thousand_miles,F,1990,1,EN
130336688,130336688_22778266,_a_thousand_miles,F,1992,1,EN
142084221,142084221_45127197,_a_thousand_miles,F,1968,0,EN
142748256,142748256_38373110,_a_thousand_miles,M,1997,2,EN
171972044,171972044_33493618,_a_thousand_miles,F,1990,0,EN
176812740,176812740_36487947,_a_thousand_miles,F,1980,1,EN
179789019,179789019_39420190,_a_thousand_miles,M,1990,0,EN
105383004,105383004_25119410,_do_you_hear_what_i_hear,F,1990,0,EN
121737933,121737933_23877054,_do_you_hear_what_i_hear,F,1991,1,EN
118699480,118699480_23792100,_do_you_hear_what_i_hear,F,1995,0,EN
172839344,172839344_46975852,_do_you_hear_what_i_hear,F,1997,0,EN
84645554,84645554_22845855,_do_you_hear_what_i_hear,F,1993,0,EN
122947496,122947496_24366003,_do_you_hear_what_i_hear,M,1957,0,EN
93589419,93589419_24052612,_do_you_hear_what_i_hear,F,1986,1,EN
73858852,73858852_25194155,_do_you_hear_what_i_hear,F,1999,0,EN
73858852,73858852_22211340,_do_you_hear_what_i_hear,F,1999,0,EN
77338603,77338603_25939832,_do_you_hear_what_i_hear,F,1994,0,EN
91731620,91731620_23925447,_do_you_hear_what_i_hear,F,1995,1,EN
107509805,107509805_23933323,_do_you_hear_what_i_hear,F,1972,0,EN
114311301,114311301_25166622,_do_you_hear_what_i_hear,F,1995,1,EN
116504269,116504269_22647192,_do_you_hear_what_i_hear,F,1986,0,EN
130429552,130429552_23944925,_do_you_hear_what_i_hear,F,1989,1,EN
133107672,133107672_23663508,_do_you_hear_what_i_hear,F,1952,1,EN
141896409,141896409_25985522,_do_you_hear_what_i_hear,F,1972,0,EN
143342292,143342292_25727498,_do_you_hear_what_i_hear,F,1994,0,EN
144507032,144507032_26019215,_do_you_hear_what_i_hear,F,1956,0,EN
145048562,145048562_26100162,_do_you_hear_what_i_hear,F,1978,1,EN
145048562,145048562_26086821,_do_you_hear_what_i_hear,F,1978,0,EN
145048562,145048562_26092377,_do_you_hear_what_i_hear,F,1978,0,EN
166095936,166095936_35263910,_do_you_hear_what_i_hear,F,1991,0,EN
161973694,161973694_31900851,_l_o_v_e,F,1996,0,EN
100254873,100254873_32748585,_l_o_v_e,F,1992,1,EN
172176483,172176483_49234296,_l_o_v_e,M,1975,3,EN
107925865,107925865_41045972,_l_o_v_e,M,1974,0,EN
157587615,157587615_30759400,_l_o_v_e,M,1988,15,EN
85462726,85462726_31687945,_l_o_v_e,M,1991,1,EN
89381141,89381141_31864714,_l_o_v_e,M,1987,0,EN
98322351,98322351_28520639,_l_o_v_e,F,1999,0,EN
103166425,103166425_31576794,_l_o_v_e,F,1991,2,EN
108975653,108975653_21813206,_l_o_v_e,F,1993,1,EN
113009756,113009756_34587337,_l_o_v_e,M,1991,3,EN
114694744,114694744_41580818,_l_o_v_e,F,1992,9,EN
118842042,118842042_25788409,_l_o_v_e,F,1984,0,EN
120448090,120448090_25503884,_l_o_v_e,F,1980,1,EN
141371717,141371717_33463897,_l_o_v_e,F,1995,3,EN
147195961,147195961_26577428,_l_o_v_e,M,1989,1,EN
154787744,154787744_34886870,_l_o_v_e,M,1991,3,EN
162114030,162114030_34069201,_l_o_v_e,F,1950,3,EN
163035225,163035225_34852268,_l_o_v_e,F,1986,6,EN
166277998,166277998_45078699,_l_o_v_e,F,1997,1,EN
173460097,173460097_48230212,_l_o_v_e,M,1991,1,EN
181221474,181221474_50456431,_l_o_v_e,F,1998,0,EN
182913774,182913774_42215556,_l_o_v_e,F,1977,4,EN
76219649,76219649_46387361,_cant_remember_to_forget,F,1992,4,EN
91994892,91994892_46007482,_cant_remember_to_forget,F,1995,1,EN
90787509,90787509_42409740,_cant_remember_to_forget,M,1987,2,EN
185763463,185763463_44365258,_cant_remember_to_forget,M,1961,0,EN
87539326,87539326_41475783,_cant_remember_to_forget,M,1980,1,EN
105249421,105249421_40596850,_cant_remember_to_forget,M,1991,0,EN
107488870,107488870_47892283,_cant_remember_to_forget,F,1994,1,EN
107488870,107488870_48627670,_cant_remember_to_forget,F,1994,1,EN
109609045,109609045_40962201,_cant_remember_to_forget,F,1999,0,EN
110827464,110827464_42314185,_cant_remember_to_forget,M,1968,0,EN
110827464,110827464_43549168,_cant_remember_to_forget,M,1968,0,EN
138425755,138425755_50287908,_cant_remember_to_forget,F,1990,0,EN
144972383,144972383_41258436,_cant_remember_to_forget,F,1994,3,EN
144984231,144984231_43678898,_cant_remember_to_forget,F,1991,5,EN
147274133,147274133_41238116,_cant_remember_to_forget,F,1994,1,EN
163141677,163141677_42267365,_cant_remember_to_forget,F,1995,1,EN
163141677,163141677_41075325,_cant_remember_to_forget,F,1995,1,EN
170852936,170852936_43649888,_cant_remember_to_forget,F,1974,0,EN
171635247,171635247_41375453,_cant_remember_to_forget,F,1987,2,EN
173210138,173210138_43456265,_cant_remember_to_forget,F,1986,0,EN
184959061,184959061_42093968,_cant_remember_to_forget,M,1985,1,EN
191272981,191272981_41443369,_cant_remember_to_forget,F,1973,0,EN
201502626,201502626_43175072,_cant_remember_to_forget,F,1996,2,EN
181221474,181221474_50467842,_all_by_myself,F,1998,0,EN
74371576,74371576_41400444,_all_by_myself,F,1961,1,EN
125871637,125871637_21401917,_all_by_myself,M,1970,0,EN
118035979,118035979_36327709,_all_by_myself,M,1939,2,EN
85600571,85600571_43377215,_all_by_myself,M,1980,12,EN
118307320,118307320_48837258,_all_by_myself,M,1989,2,EN
120637794,120637794_29679629,_all_by_myself,F,1974,1,EN
121239316,121239316_43099302,_all_by_myself,F,1983,0,EN
128351860,128351860_35501983,_all_by_myself,M,1988,46,EN
129665451,129665451_31320245,_all_by_myself,F,1970,1,EN
144166900,144166900_28337770,_all_by_myself,F,1973,0,EN
152797370,152797370_36235649,_all_by_myself,F,1969,2,EN
159391572,159391572_48142967,_all_by_myself,F,1970,1,EN
159771711,159771711_30858730,_all_by_myself,M,1980,2,EN
161116945,161116945_30819443,_all_by_myself,F,1978,1,EN
162424615,162424615_35251415,_all_by_myself,F,1961,0,EN
166389401,166389401_35902000,_all_by_myself,F,1981,1,EN
170323289,170323289_36808805,_all_by_myself,F,1986,0,EN
170768923,170768923_39078736,_all_by_myself,F,1964,1,EN
173034130,173034130_37060863,_all_by_myself,F,1967,8,EN
185853448,185853448_38535351,_all_by_myself,M,1986,1,EN
191040377,191040377_44390607,_all_by_myself,F,1962,3,EN
202989533,202989533_44385146,_all_by_myself,F,1990,0,EN
169568613,169568613_32976212,_because_of_you,F,1992,1,EN
77130559,77130559_23037632,_because_of_you,M,1985,2,EN
118851285,118851285_31586632,_because_of_you,F,1983,0,EN
168005139,168005139_32513233,_because_of_you,F,1992,0,EN
194111896,194111896_48398639,_because_of_you,F,1995,0,EN
75783586,75783586_29577344,_because_of_you,F,1988,0,EN
84121568,84121568_32393820,_because_of_you,M,1997,1,EN
84121568,84121568_28942327,_because_of_you,M,1997,0,EN
84312539,84312539_22999183,_because_of_you,F,1987,0,EN
88191082,88191082_37893375,_because_of_you,F,1985,5,EN
100630270,100630270_31712371,_because_of_you,M,1980,1,EN
104362142,104362142_23264711,_because_of_you,F,1981,0,EN
104516945,104516945_26060191,_because_of_you,F,1985,3,EN
110642165,110642165_43819320,_because_of_you,F,1987,0,EN
116363688,116363688_24619764,_because_of_you,F,1985,1,EN
133855692,133855692_23033658,_because_of_you,F,1989,0,EN
141837167,141837167_47706844,_because_of_you,F,1990,0,EN
168005139,168005139_32501757,_because_of_you,F,1992,1,EN
168442807,168442807_32662045,_because_of_you,F,1984,1,EN
188356776,188356776_40387549,_because_of_you,M,1987,1,EN
191436627,191436627_43413116,_because_of_you,F,1983,0,EN
193153594,193153594_42431055,_because_of_you,F,1991,0,EN
197774333,197774333_46726366,_because_of_you,F,1966,3,EN
174210812,174210812_46851178,_beauty_and_the_beast,F,1998,0,EN
171037111,171037111_33734549,_beauty_and_the_beast,F,1974,0,EN
125145308,125145308_28887558,_beauty_and_the_beast,F,1993,0,EN
85449631,85449631_38509863,_beauty_and_the_beast,F,1994,0,EN
98634230,98634230_44388799,_beauty_and_the_beast,F,1989,0,EN
109004130,109004130_41222033,_beauty_and_the_beast,F,1977,1,EN
118842042,118842042_45714737,_beauty_and_the_beast,F,1984,0,EN
120017465,120017465_47381824,_beauty_and_the_beast,F,1991,1,EN
131841650,131841650_23480981,_beauty_and_the_beast,F,1983,1,EN
144372204,144372204_32403326,_beauty_and_the_beast,F,1984,1,EN
146575036,146575036_26320929,_beauty_and_the_beast,F,1995,0,EN
152912971,152912971_44865828,_beauty_and_the_beast,F,1995,3,EN
156033717,156033717_29130087,_beauty_and_the_beast,F,1978,0,EN
164702958,164702958_33326278,_beauty_and_the_beast,F,1998,0,EN
174210812,174210812_47232077,_beauty_and_the_beast,F,1998,0,EN
174210812,174210812_46666337,_beauty_and_the_beast,F,1998,0,EN
175699997,175699997_38476798,_beauty_and_the_beast,F,1957,1,EN
178481374,178481374_39626487,_beauty_and_the_beast,F,1998,0,EN
186917262,186917262_50970486,_beauty_and_the_beast,M,1991,2,EN
188634939,188634939_40039787,_beauty_and_the_beast,F,1973,1,EN
188892139,188892139_39293361,_beauty_and_the_beast,F,1985,0,EN
189859348,189859348_50776090,_beauty_and_the_beast,M,1982,0,EN
193111300,193111300_45756022,_beauty_and_the_beast,F,1970,1,EN
179173208,179173208_39000360,_try,F,1995,0,EN
119476936,119476936_22083177,_try,F,1974,0,EN
201309396,201309396_43106723,_try,F,1984,0,EN
137979223,137979223_27630540,_try,F,1990,0,EN
165320082,165320082_49800458,_try,F,1980,1,EN
131893769,131893769_22665645,_try,F,1991,0,EN
190827280,190827280_41305749,_try,F,1976,0,EN
200134235,200134235_46838344,_try,F,1984,0,EN
173517236,173517236_34773962,_try,F,1993,0,EN
128493729,128493729_34056926,_try,F,1995,0,EN
131846699,131846699_22513729,_try,F,1954,0,EN
132781604,132781604_22835776,_try,F,1986,0,EN
146736250,146736250_29030315,_try,F,1961,1,EN
154693976,154693976_30983397,_try,F,1990,1,EN
158103342,158103342_36600980,_try,F,1983,5,EN
163556789,163556789_35285209,_try,F,1995,0,EN
164900082,164900082_33857564,_try,F,1984,3,EN
169683142,169683142_38504551,_try,M,1981,1,EN
173977176,173977176_43554129,_try,F,1993,3,EN
181986344,181986344_47687100,_try,F,1965,0,EN
189463956,189463956_48624904,_try,F,1982,2,EN
191946289,191946289_40134478,_try,F,1995,0,EN
205890684,205890684_47262791,_try,F,1984,1,EN
170230174,170230174_38324024,_wake_me_up,M,1995,1,EN
125871637,125871637_21517742,_wake_me_up,M,1970,0,EN
127159248,127159248_23950328,_wake_me_up,M,1989,0,EN
166620640,166620640_33434606,_wake_me_up,F,1984,0,EN
70957290,70957290_38358271,_wake_me_up,F,1992,1,EN
197273287,197273287_49669969,_wake_me_up,F,1979,1,EN
100350805,100350805_24915806,_wake_me_up,F,1962,0,EN
70854121,70854121_44755409,_wake_me_up,F,1993,0,EN
93379933,93379933_35117641,_wake_me_up,M,1991,1,EN
102213952,102213952_45338856,_wake_me_up,M,1995,0,EN
106968275,106968275_36804975,_wake_me_up,M,1994,0,EN
107847786,107847786_28742897,_wake_me_up,F,1981,1,EN
119316408,119316408_28517717,_wake_me_up,F,1994,0,EN
124315053,124315053_24545629,_wake_me_up,F,1980,1,EN
133118061,133118061_42879988,_wake_me_up,M,1978,2,EN
135523076,135523076_29240545,_wake_me_up,F,1983,2,EN
141393853,141393853_25198006,_wake_me_up,M,2000,0,EN
141478967,141478967_39105775,_wake_me_up,M,1992,1,EN
146736250,146736250_27556768,_wake_me_up,F,1961,2,EN
160561428,160561428_32489653,_wake_me_up,F,1980,3,EN
166298100,166298100_31823157,_wake_me_up,F,1992,0,EN
180367187,180367187_49228531,_wake_me_up,M,1983,3,EN
190028072,190028072_39744044,_wake_me_up,M,1987,1,EN
142939591,142939591_27647474,_the_edge_of_glory,F,1983,0,EN
134218089,134218089_23818161,_the_edge_of_glory,F,1972,0,EN
127191429,127191429_45484096,_the_edge_of_glory,F,1988,0,EN
183148881,183148881_46110168,_the_edge_of_glory,M,1990,1,EN
155491542,155491542_40839834,_the_edge_of_glory,F,1993,0,EN
180863663,180863663_42031515,_the_edge_of_glory,M,1995,1,EN
101282875,101282875_38276215,_the_edge_of_glory,F,1979,2,EN
86344180,86344180_23950354,_the_edge_of_glory,F,1984,2,EN
95912509,95912509_22933560,_the_edge_of_glory,F,1991,3,EN
96711087,96711087_37262039,_the_edge_of_glory,F,1996,1,EN
106845768,106845768_42372868,_the_edge_of_glory,F,1983,3,EN
126622985,126622985_21807921,_the_edge_of_glory,F,1995,0,EN
128316122,128316122_50004497,_the_edge_of_glory,F,1959,1,EN
134506760,134506760_24810713,_the_edge_of_glory,F,1998,0,EN
134771772,134771772_23272206,_the_edge_of_glory,M,1989,1,EN
134771772,134771772_24982461,_the_edge_of_glory,M,1989,0,EN
140678587,140678587_37993261,_the_edge_of_glory,F,1994,1,EN
147534851,147534851_33613969,_the_edge_of_glory,F,1989,4,EN
149990427,149990427_27376241,_the_edge_of_glory,F,1976,1,EN
151659028,151659028_46283127,_the_edge_of_glory,F,1987,1,EN
162048184,162048184_43001473,_the_edge_of_glory,M,1999,3,EN
168872791,168872791_35268655,_the_edge_of_glory,F,1992,19,EN
202584072,202584072_47557614,_the_edge_of_glory,M,1994,0,EN
195611608,195611608_46582882,_you_and_i,F,1995,2,EN
192522174,192522174_41139579,_you_and_i,F,1992,0,EN
116851504,116851504_33747071,_you_and_i,F,1991,1,EN
133686559,133686559_27918749,_you_and_i,F,1997,0,EN
211644452,211644452_50129498,_you_and_i,F,1994,3,EN
86818415,86818415_35512315,_you_and_i,F,1981,3,EN
78829692,78829692_27973560,_you_and_i,M,1999,0,EN
70854121,70854121_44771921,_you_and_i,F,1993,0,EN
85597318,85597318_35450727,_you_and_i,F,1992,0,EN
95184391,95184391_22636174,_you_and_i,F,1994,1,EN
96598340,96598340_38468089,_you_and_i,M,1988,2,EN
105459369,105459369_30000510,_you_and_i,M,1977,12,EN
108680723,108680723_32665323,_you_and_i,F,1985,1,EN
113870522,113870522_31642574,_you_and_i,F,1995,1,EN
114922272,114922272_48391813,_you_and_i,F,1980,4,EN
123583705,123583705_21745229,_you_and_i,F,1984,0,EN
133472877,133472877_44463347,_you_and_i,F,1995,2,EN
134484591,134484591_32963205,_you_and_i,F,1989,1,EN
140678587,140678587_37998545,_you_and_i,F,1994,1,EN
143103160,143103160_34346950,_you_and_i,F,1982,2,EN
150688969,150688969_43824914,_you_and_i,F,1996,0,EN
154328946,154328946_31867945,_you_and_i,F,1993,1,EN
182874718,182874718_37667946,_you_and_i,F,1987,2,EN
161055287,161055287_30447582,_american_pie,F,1990,0,EN
151131015,151131015_31320391,_american_pie,F,1984,0,EN
170475165,170475165_34950246,_american_pie,M,1970,0,EN
102474750,102474750_38946896,_american_pie,M,1988,1,EN
123478341,123478341_25226317,_american_pie,F,1981,0,EN
175313231,175313231_39228533,_american_pie,M,1971,8,EN
208185810,208185810_45686439,_american_pie,F,1997,0,EN
78050648,78050648_34748270,_american_pie,F,1974,0,EN
88177602,88177602_32368225,_american_pie,F,1991,0,EN
91946332,91946332_30622987,_american_pie,M,1981,2,EN
91946332,91946332_36000727,_american_pie,M,1981,0,EN
102568227,102568227_22957172,_american_pie,F,1990,1,EN
109624542,109624542_28369457,_american_pie,M,1978,1,EN
110258479,110258479_42016496,_american_pie,M,1995,0,EN
110258479,110258479_46125004,_american_pie,M,1995,0,EN
120041286,120041286_44675363,_american_pie,M,1958,8,EN
143006650,143006650_25494544,_american_pie,M,1964,2,EN
143006650,143006650_38061858,_american_pie,M,1964,2,EN
155508807,155508807_29091732,_american_pie,F,1995,0,EN
159608782,159608782_44784962,_american_pie,F,1988,0,EN
168020138,168020138_32702091,_american_pie,M,1984,4,EN
170475165,170475165_36490352,_american_pie,M,1970,1,EN
170475165,170475165_34842587,_american_pie,M,1970,0,EN
135523076,135523076_28477492,_stay,F,1983,1,EN
130018945,130018945_30058485,_stay,F,1982,2,EN
164800319,164800319_36008741,_stay,F,1979,1,EN
76545172,76545172_35852876,_stay,F,1985,0,EN
78639180,78639180_48622111,_stay,F,1979,0,EN
104794205,104794205_40536314,_stay,F,1980,3,EN
118851568,118851568_37144917,_stay,F,1981,1,EN
123639851,123639851_48654819,_stay,F,1982,8,EN
128571831,128571831_39541921,_stay,F,1977,1,EN
130018945,130018945_22998387,_stay,F,1982,0,EN
130018945,130018945_48434361,_stay,F,1982,0,EN
130623555,130623555_22199382,_stay,F,1983,0,EN
132781604,132781604_23017695,_stay,F,1986,0,EN
134227897,134227897_32613934,_stay,F,1978,0,EN
136191254,136191254_26650535,_stay,F,1980,1,EN
136509107,136509107_23613495,_stay,F,1984,0,EN
163874443,163874443_31133274,_stay,F,1983,0,EN
166544857,166544857_32000159,_stay,F,1978,1,EN
175536264,175536264_45155985,_stay,F,1987,16,EN
179760998,179760998_36967756,_stay,F,1977,2,EN
182852555,182852555_40541948,_stay,F,1980,1,EN
182874718,182874718_38742798,_stay,F,1987,0,EN
213618629,213618629_48308981,_stay,F,1977,1,EN
134845947,134845947_27928624,_name,M,1982,1,EN
118461392,118461392_26977142,_name,M,1978,1,EN
95264593,95264593_24882452,_name,M,1986,14,EN
110447479,110447479_24706852,_name,M,1983,0,EN
192375104,192375104_49380550,_name,F,1983,0,EN
69411204,69411204_24734144,_name,F,1986,22,EN
70315264,70315264_25491640,_name,M,1955,8,EN
78231051,78231051_24896556,_name,M,1983,0,EN
79259433,79259433_45996797,_name,F,1983,21,EN
87762057,87762057_25195513,_name,M,1969,1,EN
101144505,101144505_30421783,_name,F,1987,1,EN
109502418,109502418_25869872,_name,F,1987,0,EN
120182352,120182352_45536513,_name,F,1996,0,EN
122108273,122108273_37266910,_name,F,1972,2,EN
130617695,130617695_28539335,_name,M,1985,0,EN
132936901,132936901_39267377,_name,M,1986,1,EN
134077063,134077063_30820231,_name,F,1969,1,EN
146744072,146744072_26807190,_name,F,1981,0,EN
152526795,152526795_31200079,_name,M,1985,3,EN
163874443,163874443_31225073,_name,F,1983,0,EN
187515122,187515122_42986129,_name,M,1968,0,EN
193139800,193139800_42005039,_name,M,1961,2,EN
204192684,204192684_48939615,_name,F,1992,0,EN
156099688,156099688_29638374,_down,F,1996,0,EN
179463492,179463492_37612018,_down,M,1990,4,EN
87925769,87925769_33882069,_down,F,1981,1,EN
171531030,171531030_35700112,_down,F,1998,2,EN
145868588,145868588_42582692,_down,F,1996,0,EN
156099688,156099688_29972927,_down,F,1996,1,EN
109366055,109366055_22414362,_down,F,1995,0,EN
83417526,83417526_50124855,_down,F,1985,6,EN
88269492,88269492_47738835,_down,F,1990,0,EN
116109664,116109664_25661707,_down,M,1988,1,EN
118505610,118505610_42522064,_down,M,1994,2,EN
122589554,122589554_28685408,_down,F,1992,5,EN
128035708,128035708_25053594,_down,M,1980,0,EN
130378496,130378496_22280299,_down,M,1986,1,EN
135086476,135086476_23379235,_down,M,1994,0,EN
148275523,148275523_26947197,_down,F,1993,0,EN
149179231,149179231_42119275,_down,F,1995,9,EN
153873179,153873179_40424339,_down,F,1996,1,EN
171531030,171531030_35985397,_down,F,1998,2,EN
171531030,171531030_34422873,_down,F,1998,0,EN
171613238,171613238_45699067,_down,F,1986,7,EN
173246423,173246423_35367489,_down,M,1988,3,EN
191626632,191626632_40677326,_down,F,1990,2,EN
169379627,169379627_35215899,_love_the_way_you_lie,F,1994,1,EN
104516945,104516945_50206959,_love_the_way_you_lie,F,1985,1,EN
156356892,156356892_31911551,_love_the_way_you_lie,M,1997,1,EN
91576915,91576915_26096065,_love_the_way_you_lie,F,1994,24,EN
91587202,91587202_28320667,_love_the_way_you_lie,M,1992,1,EN
92704000,92704000_27380633,_love_the_way_you_lie,M,1982,3,EN
93832721,93832721_36478098,_love_the_way_you_lie,F,1992,1,EN
101596431,101596431_34197373,_love_the_way_you_lie,F,1980,19,EN
104902673,104902673_46191182,_love_the_way_you_lie,F,1989,4,EN
109624542,109624542_26990705,_love_the_way_you_lie,M,1978,1,EN
114072176,114072176_32703500,_love_the_way_you_lie,F,1975,6,EN
114553043,114553043_24998245,_love_the_way_you_lie,F,1988,1,EN
122820000,122820000_38018228,_love_the_way_you_lie,F,1993,0,EN
127780440,127780440_25596503,_love_the_way_you_lie,F,1993,0,EN
130429552,130429552_22251081,_love_the_way_you_lie,F,1989,0,EN
133832735,133832735_40331579,_love_the_way_you_lie,M,1995,0,EN
139943375,139943375_24572733,_love_the_way_you_lie,M,1983,0,EN
147824764,147824764_30057958,_love_the_way_you_lie,M,1996,0,EN
156356892,156356892_30976434,_love_the_way_you_lie,M,1997,1,EN
157555570,157555570_29481314,_love_the_way_you_lie,F,1997,3,EN
167678505,167678505_38372391,_love_the_way_you_lie,M,1986,8,EN
178123528,178123528_41470852,_love_the_way_you_lie,M,1992,1,EN
193611340,193611340_47306722,_love_the_way_you_lie,F,1988,4,EN
137670971,137670971_31431309,_pompeii,F,1995,0,EN
134845947,134845947_33942677,_pompeii,M,1982,0,EN
121687961,121687961_45046388,_pompeii,F,1995,0,EN
86562236,86562236_40161321,_pompeii,M,1995,1,EN
88545723,88545723_40070933,_pompeii,F,1993,1,EN
100267906,100267906_37985934,_pompeii,F,1996,2,EN
105348368,105348368_35202752,_pompeii,M,1987,4,EN
117947100,117947100_27344487,_pompeii,M,1984,1,EN
122769013,122769013_29550698,_pompeii,M,1986,1,EN
123877080,123877080_38302449,_pompeii,F,1990,0,EN
125113403,125113403_41646374,_pompeii,F,1990,5,EN
129761305,129761305_27053991,_pompeii,F,1994,0,EN
130511610,130511610_35647099,_pompeii,F,1977,1,EN
132580339,132580339_25949492,_pompeii,M,1991,15,EN
138391681,138391681_36435366,_pompeii,F,1997,1,EN
142762898,142762898_35803299,_pompeii,M,2000,9,EN
145447489,145447489_31725191,_pompeii,F,1992,1,EN
152799674,152799674_38857195,_pompeii,F,2000,6,EN
153399985,153399985_30307967,_pompeii,F,1992,0,EN
153538529,153538529_46211595,_pompeii,F,1997,1,EN
163540880,163540880_35576152,_pompeii,F,1997,3,EN
174153239,174153239_46114674,_pompeii,F,1994,3,EN
210083633,210083633_47295299,_pompeii,F,1967,0,EN
169379627,169379627_35456788,_how_to_save_a_life,F,1994,1,EN
161462852,161462852_40192058,_how_to_save_a_life,F,1992,0,EN
164785800,164785800_32589196,_how_to_save_a_life,M,1993,0,EN
185049806,185049806_42126283,_how_to_save_a_life,F,1991,1,EN
170988861,170988861_38933015,_how_to_save_a_life,M,1987,1,EN
114121173,114121173_33488877,_how_to_save_a_life,M,1990,6,EN
72937871,72937871_31760731,_how_to_save_a_life,M,1995,0,EN
82339301,82339301_34038563,_how_to_save_a_life,M,1985,0,EN
84158608,84158608_30630137,_how_to_save_a_life,M,1983,0,EN
109624542,109624542_26945949,_how_to_save_a_life,M,1978,1,EN
114664831,114664831_21876104,_how_to_save_a_life,M,1994,2,EN
